"id","price","grams","district","gender","dish_type","month","season","youandme"
"486",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"487",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"487",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"487",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"487",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"488",10,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"488",10,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"488",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"488",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"490",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"490",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"493",3,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"493",5.5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"495",2,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"495",3.75,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"495",2,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"495",3.75,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"496",2.5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"496",3.75,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"496",2.5,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"496",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"498",1,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"498",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"499",7,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"499",16,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"499",7.5,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"499",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"502",2,NA,"Preaek Prasab","male","chopped_fish","March","dry","self"
"502",5,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"502",5,NA,"Preaek Prasab","male","sliced_fish","March","dry","self"
"502",7,NA,"Preaek Prasab","male","sliced_fish","March","dry","others"
"503",1,NA,"Sambour","male","chopped_fish","March","dry","self"
"503",2.5,NA,"Sambour","male","chopped_fish","March","dry","others"
"504",1,NA,"Sambour","male","chopped_fish","March","dry","self"
"504",2.5,NA,"Sambour","male","chopped_fish","March","dry","others"
"504",3,NA,"Sambour","male","sliced_fish","March","dry","self"
"504",5,NA,"Sambour","male","sliced_fish","March","dry","others"
"505",1,NA,"Sambour","male","chopped_fish","March","dry","self"
"505",2,NA,"Sambour","male","chopped_fish","March","dry","others"
"505",2,NA,"Sambour","male","sliced_fish","March","dry","self"
"505",5,NA,"Sambour","male","sliced_fish","March","dry","others"
"506",1,NA,"Sambour","male","chopped_fish","March","dry","self"
"506",2.5,NA,"Sambour","male","chopped_fish","March","dry","others"
"506",2,NA,"Sambour","male","sliced_fish","March","dry","self"
"506",5,NA,"Sambour","male","sliced_fish","March","dry","others"
"507",1,NA,"Sambour","male","chopped_fish","March","dry","self"
"507",2.5,NA,"Sambour","male","chopped_fish","March","dry","others"
"507",2,NA,"Sambour","male","sliced_fish","March","dry","self"
"507",5,NA,"Sambour","male","sliced_fish","March","dry","others"
"508",10,NA,"Sambour","male","sliced_fish","March","dry","others"
"511",3,NA,"Sambour","male","chopped_fish","March","dry","others"
"511",3,NA,"Sambour","male","sliced_fish","March","dry","others"
"512",1,NA,"Sambour","male","chopped_fish","March","dry","self"
"512",5,NA,"Sambour","male","chopped_fish","March","dry","others"
"512",2,NA,"Sambour","male","sliced_fish","March","dry","self"
"512",7,NA,"Sambour","male","sliced_fish","March","dry","others"
"513",1,NA,"Sambour","male","chopped_fish","March","dry","self"
"513",5,NA,"Sambour","male","chopped_fish","March","dry","others"
"513",5,NA,"Sambour","male","sliced_fish","March","dry","self"
"513",10,NA,"Sambour","male","sliced_fish","March","dry","others"
"514",1,NA,"Sambour","male","chopped_fish","March","dry","self"
"514",5,NA,"Sambour","male","chopped_fish","March","dry","others"
"514",4,NA,"Sambour","male","sliced_fish","March","dry","self"
"514",10,NA,"Sambour","male","sliced_fish","March","dry","others"
"515",3,NA,"Sambour","male","chopped_fish","March","dry","self"
"515",5,NA,"Sambour","male","chopped_fish","March","dry","others"
"516",3,NA,"Sambour","male","pufferfish","March","dry","self"
"516",5,NA,"Sambour","male","pufferfish","March","dry","others"
"518",3,NA,"Sambour","male","pufferfish","March","dry","self"
"518",5,NA,"Sambour","male","pufferfish","March","dry","others"
"519",2.5,NA,"Sambour","male","chopped_fish","March","dry","self"
"519",3,NA,"Sambour","male","chopped_fish","March","dry","others"
"519",5,NA,"Sambour","male","sliced_fish","March","dry","self"
"519",10,NA,"Sambour","male","sliced_fish","March","dry","others"
"520",5,NA,"Sambour","male","chopped_fish","March","dry","self"
"520",10,NA,"Sambour","male","chopped_fish","March","dry","others"
"520",2,NA,"Sambour","male","sliced_fish","March","dry","self"
"520",2,NA,"Sambour","male","sliced_fish","March","dry","others"
"521",1,NA,"Sambour","female","chopped_fish","March","dry","self"
"521",2.5,NA,"Sambour","female","chopped_fish","March","dry","others"
"521",2,NA,"Sambour","female","sliced_fish","March","dry","self"
"521",5,NA,"Sambour","female","sliced_fish","March","dry","others"
"525",3,NA,"Sambour","female","chopped_fish","March","dry","self"
"525",7.5,NA,"Sambour","female","chopped_fish","March","dry","others"
"526",2,NA,"Sambour","female","chopped_fish","March","dry","self"
"526",5,NA,"Sambour","female","chopped_fish","March","dry","others"
"526",5,NA,"Sambour","female","sliced_fish","March","dry","self"
"526",10,NA,"Sambour","female","sliced_fish","March","dry","others"
"527",2,NA,"Sambour","female","chopped_fish","March","dry","self"
"527",5,NA,"Sambour","female","chopped_fish","March","dry","others"
"527",2,NA,"Sambour","female","sliced_fish","March","dry","self"
"527",5,NA,"Sambour","female","sliced_fish","March","dry","others"
"529",3,NA,"Sambour","female","chopped_fish","March","dry","others"
"529",5,NA,"Sambour","female","sliced_fish","March","dry","others"
"531",5,NA,"Sambour","female","chopped_fish","March","dry","others"
"532",5,NA,"Sambour","female","sliced_fish","March","dry","self"
"532",8,NA,"Sambour","female","sliced_fish","March","dry","others"
"533",2,NA,"Sambour","female","chopped_fish","March","dry","self"
"533",5,NA,"Sambour","female","chopped_fish","March","dry","others"
"533",4,NA,"Sambour","female","sliced_fish","March","dry","self"
"533",7,NA,"Sambour","female","sliced_fish","March","dry","others"
"533",0.25,NA,"Sambour","female","pufferfish","March","dry","self"
"533",0.35,NA,"Sambour","female","pufferfish","March","dry","others"
"535",8,NA,"Sambour","female","sliced_fish","March","dry","self"
"535",12,NA,"Sambour","female","sliced_fish","March","dry","others"
"536",2,NA,"Sambour","female","chopped_fish","March","dry","others"
"539",5,NA,"Sambour","female","sliced_fish","March","dry","self"
"539",7,NA,"Sambour","female","sliced_fish","March","dry","others"
"542",5,NA,"Sambour","female","chopped_fish","March","dry","others"
"542",10,NA,"Sambour","female","sliced_fish","March","dry","others"
"543",5,NA,"Sambour","female","chopped_fish","March","dry","self"
"543",10,NA,"Sambour","female","chopped_fish","March","dry","others"
"543",5,NA,"Sambour","female","sliced_fish","March","dry","self"
"543",15,NA,"Sambour","female","sliced_fish","March","dry","others"
"546",2.5,NA,"Sambour","female","chopped_fish","March","dry","self"
"546",3,NA,"Sambour","female","chopped_fish","March","dry","others"
"546",5,NA,"Sambour","female","sliced_fish","March","dry","self"
"546",10,NA,"Sambour","female","sliced_fish","March","dry","others"
"547",3,NA,"Sambour","male","chopped_fish","March","dry","others"
"547",3,NA,"Sambour","male","sliced_fish","March","dry","self"
"547",5,NA,"Sambour","male","sliced_fish","March","dry","others"
"548",1,NA,"Sambour","male","chopped_fish","March","dry","self"
"548",2.5,NA,"Sambour","male","chopped_fish","March","dry","others"
"548",1,NA,"Sambour","male","sliced_fish","March","dry","self"
"548",2.5,NA,"Sambour","male","sliced_fish","March","dry","others"
"550",2,NA,"Sambour","male","chopped_fish","March","dry","self"
"550",5,NA,"Sambour","male","chopped_fish","March","dry","others"
"552",3,NA,"Sambour","female","chopped_fish","March","dry","self"
"552",3,NA,"Sambour","female","chopped_fish","March","dry","others"
"553",2,NA,"Preaek Prasab","male","chopped_fish","March","dry","self"
"553",5,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"554",2,NA,"Preaek Prasab","male","chopped_fish","March","dry","self"
"554",5,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"555",3,NA,"Preaek Prasab","male","chopped_fish","March","dry","self"
"555",5,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"555",1,NA,"Preaek Prasab","male","pufferfish","March","dry","self"
"555",5,NA,"Preaek Prasab","male","pufferfish","March","dry","others"
"556",2,NA,"Preaek Prasab","male","chopped_fish","March","dry","self"
"556",5,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"556",2,NA,"Preaek Prasab","male","sliced_fish","March","dry","self"
"556",5,NA,"Preaek Prasab","male","sliced_fish","March","dry","others"
"557",5,NA,"Preaek Prasab","male","chopped_fish","March","dry","self"
"557",10,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"559",2,NA,"Preaek Prasab","male","chopped_fish","March","dry","self"
"559",5,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"560",2,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"561",2,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"563",5,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"563",5,NA,"Preaek Prasab","male","sliced_fish","March","dry","others"
"564",1,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"566",2,NA,"Preaek Prasab","female","chopped_fish","March","dry","self"
"566",5,NA,"Preaek Prasab","female","chopped_fish","March","dry","others"
"569",2,NA,"Preaek Prasab","female","chopped_fish","March","dry","self"
"569",5,NA,"Preaek Prasab","female","chopped_fish","March","dry","others"
"570",3,NA,"Preaek Prasab","female","chopped_fish","March","dry","others"
"573",2,NA,"Preaek Prasab","female","chopped_fish","March","dry","self"
"573",5,NA,"Preaek Prasab","female","chopped_fish","March","dry","others"
"575",3,NA,"Preaek Prasab","female","chopped_fish","March","dry","others"
"575",5,NA,"Preaek Prasab","female","sliced_fish","March","dry","others"
"576",2,NA,"Preaek Prasab","female","chopped_fish","March","dry","others"
"576",6,NA,"Preaek Prasab","female","sliced_fish","March","dry","others"
"577",2,NA,"Preaek Prasab","female","chopped_fish","March","dry","others"
"581",3,NA,"Preaek Prasab","male","chopped_fish","March","dry","self"
"581",5,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"581",5,NA,"Preaek Prasab","male","sliced_fish","March","dry","self"
"581",10,NA,"Preaek Prasab","male","sliced_fish","March","dry","others"
"584",2,NA,"Preaek Prasab","male","chopped_fish","March","dry","self"
"584",5,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"584",5,NA,"Preaek Prasab","male","sliced_fish","March","dry","self"
"584",7.5,NA,"Preaek Prasab","male","sliced_fish","March","dry","others"
"592",3,NA,"Preaek Prasab","male","chopped_fish","March","dry","self"
"592",5,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"593",3,NA,"Preaek Prasab","male","chopped_fish","March","dry","self"
"593",5,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"594",3,NA,"Preaek Prasab","male","chopped_fish","March","dry","self"
"594",5,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"595",3,NA,"Preaek Prasab","male","chopped_fish","March","dry","self"
"595",5,NA,"Preaek Prasab","male","chopped_fish","March","dry","others"
"598",3,NA,"Preaek Prasab","female","chopped_fish","March","dry","self"
"598",4,NA,"Preaek Prasab","female","chopped_fish","March","dry","others"
"608",3,NA,"Preaek Prasab","female","chopped_fish","March","dry","self"
"608",5,NA,"Preaek Prasab","female","chopped_fish","March","dry","others"
"608",5,NA,"Preaek Prasab","female","sliced_fish","March","dry","self"
"608",10,NA,"Preaek Prasab","female","sliced_fish","March","dry","others"
"610",3,NA,"Preaek Prasab","female","chopped_fish","March","dry","self"
"610",5,NA,"Preaek Prasab","female","chopped_fish","March","dry","others"
"610",5,NA,"Preaek Prasab","female","sliced_fish","March","dry","self"
"610",15,NA,"Preaek Prasab","female","sliced_fish","March","dry","others"
"610",2,NA,"Preaek Prasab","female","pufferfish","March","dry","self"
"610",4,NA,"Preaek Prasab","female","pufferfish","March","dry","others"
"611",3,NA,"Preaek Prasab","female","chopped_fish","March","dry","self"
"611",5,NA,"Preaek Prasab","female","chopped_fish","March","dry","others"
"612",1,NA,"Preaek Prasab","female","chopped_fish","March","dry","self"
"612",3,NA,"Preaek Prasab","female","chopped_fish","March","dry","others"
"613",2,NA,"Preaek Prasab","female","chopped_fish","March","dry","self"
"613",5,NA,"Preaek Prasab","female","chopped_fish","March","dry","others"
"614",3,NA,"Preaek Prasab","female","chopped_fish","March","dry","self"
"614",5,NA,"Preaek Prasab","female","chopped_fish","March","dry","others"
"617",1,NA,"Sambour","female","chopped_fish","September","wet","self"
"617",2.5,NA,"Sambour","female","chopped_fish","September","wet","others"
"617",2,NA,"Sambour","female","sliced_fish","September","wet","self"
"617",5,NA,"Sambour","female","sliced_fish","September","wet","others"
"618",1,NA,"Sambour","female","chopped_fish","September","wet","self"
"618",4,NA,"Sambour","female","chopped_fish","September","wet","others"
"619",1,NA,"Sambour","female","chopped_fish","September","wet","self"
"619",2,NA,"Sambour","female","chopped_fish","September","wet","others"
"622",2,NA,"Sambour","female","chopped_fish","September","wet","self"
"622",5,NA,"Sambour","female","chopped_fish","September","wet","others"
"622",4,NA,"Sambour","female","sliced_fish","September","wet","self"
"622",7,NA,"Sambour","female","sliced_fish","September","wet","others"
"626",0.71,NA,"Sambour","female","chopped_fish","September","wet","self"
"626",5,NA,"Sambour","female","chopped_fish","September","wet","others"
"627",1.25,NA,"Sambour","female","sliced_fish","September","wet","self"
"627",6.25,NA,"Sambour","female","sliced_fish","September","wet","others"
"629",1,NA,"Sambour","female","chopped_fish","September","wet","self"
"629",2,NA,"Sambour","female","chopped_fish","September","wet","others"
"629",1.5,NA,"Sambour","female","sliced_fish","September","wet","self"
"629",5,NA,"Sambour","female","sliced_fish","September","wet","others"
"630",1,NA,"Sambour","female","chopped_fish","September","wet","self"
"630",2.5,NA,"Sambour","female","chopped_fish","September","wet","others"
"630",1.5,NA,"Sambour","female","sliced_fish","September","wet","self"
"630",5,NA,"Sambour","female","sliced_fish","September","wet","others"
"631",1,NA,"Sambour","male","chopped_fish","September","wet","self"
"631",2.5,NA,"Sambour","male","chopped_fish","September","wet","others"
"631",7,NA,"Sambour","male","sliced_fish","September","wet","self"
"631",13,NA,"Sambour","male","sliced_fish","September","wet","others"
"633",0.625,NA,"Sambour","male","sliced_fish","September","wet","self"
"633",3.75,NA,"Sambour","male","sliced_fish","September","wet","others"
"635",1.5,NA,"Sambour","female","chopped_fish","September","wet","self"
"635",2.5,NA,"Sambour","female","chopped_fish","September","wet","others"
"635",2,NA,"Sambour","female","sliced_fish","September","wet","self"
"635",5,NA,"Sambour","female","sliced_fish","September","wet","others"
"637",2.5,NA,"Sambour","female","chopped_fish","September","wet","self"
"637",5,NA,"Sambour","female","chopped_fish","September","wet","others"
"638",1,NA,"Sambour","male","chopped_fish","September","wet","self"
"638",2.5,NA,"Sambour","male","chopped_fish","September","wet","others"
"640",1,NA,"Sambour","female","chopped_fish","September","wet","self"
"640",2.5,NA,"Sambour","female","chopped_fish","September","wet","others"
"640",1,NA,"Sambour","female","pufferfish","September","wet","self"
"640",2,NA,"Sambour","female","pufferfish","September","wet","others"
"642",1,NA,"Sambour","female","chopped_fish","September","wet","self"
"642",2,NA,"Sambour","female","chopped_fish","September","wet","others"
"642",1,NA,"Sambour","female","sliced_fish","September","wet","self"
"642",2.5,NA,"Sambour","female","sliced_fish","September","wet","others"
"643",2,NA,"Sambour","female","chopped_fish","September","wet","others"
"643",3,NA,"Sambour","female","sliced_fish","September","wet","others"
"644",1,NA,"Sambour","female","chopped_fish","September","wet","self"
"644",2,NA,"Sambour","female","chopped_fish","September","wet","others"
"644",2,NA,"Sambour","female","sliced_fish","September","wet","self"
"644",10,NA,"Sambour","female","sliced_fish","September","wet","others"
"648",0.85,NA,"Sambour","female","chopped_fish","September","wet","self"
"648",1.5,NA,"Sambour","female","chopped_fish","September","wet","others"
"649",0.5,NA,"Sambour","female","chopped_fish","September","wet","self"
"649",1.5,NA,"Sambour","female","chopped_fish","September","wet","others"
"649",0.8,NA,"Sambour","female","sliced_fish","September","wet","self"
"649",1.5,NA,"Sambour","female","sliced_fish","September","wet","others"
"652",0.5,NA,"Sambour","female","chopped_fish","September","wet","self"
"652",2.5,NA,"Sambour","female","chopped_fish","September","wet","others"
"653",0.75,NA,"Sambour","female","chopped_fish","September","wet","self"
"653",3.75,NA,"Sambour","female","chopped_fish","September","wet","others"
"653",1,NA,"Sambour","female","sliced_fish","September","wet","self"
"653",5,NA,"Sambour","female","sliced_fish","September","wet","others"
"655",0.5,NA,"Sambour","male","chopped_fish","September","wet","self"
"655",2,NA,"Sambour","male","chopped_fish","September","wet","others"
"655",7,NA,"Sambour","male","sliced_fish","September","wet","self"
"655",2.5,NA,"Sambour","male","sliced_fish","September","wet","others"
"656",0.75,NA,"Sambour","male","chopped_fish","September","wet","self"
"656",1.5,NA,"Sambour","male","chopped_fish","September","wet","others"
"656",1,NA,"Sambour","male","sliced_fish","September","wet","self"
"656",2.5,NA,"Sambour","male","sliced_fish","September","wet","others"
"657",1,NA,"Sambour","male","chopped_fish","September","wet","self"
"657",2.5,NA,"Sambour","male","chopped_fish","September","wet","others"
"658",2.5,NA,"Sambour","male","chopped_fish","September","wet","self"
"658",7.5,NA,"Sambour","male","chopped_fish","September","wet","others"
"659",1.5,NA,"Sambour","male","chopped_fish","September","wet","self"
"659",10,NA,"Sambour","male","chopped_fish","September","wet","others"
"659",12.5,NA,"Sambour","male","sliced_fish","September","wet","others"
"660",1,NA,"Sambour","male","chopped_fish","September","wet","self"
"660",3,NA,"Sambour","male","chopped_fish","September","wet","others"
"660",12,NA,"Sambour","male","sliced_fish","September","wet","others"
"662",1,NA,"Sambour","male","chopped_fish","September","wet","self"
"662",2,NA,"Sambour","male","chopped_fish","September","wet","others"
"662",1.5,NA,"Sambour","male","sliced_fish","September","wet","self"
"662",10,NA,"Sambour","male","sliced_fish","September","wet","others"
"662",0.25,NA,"Sambour","male","pufferfish","September","wet","self"
"662",0.85,NA,"Sambour","male","pufferfish","September","wet","others"
"663",2.5,NA,"Sambour","male","sliced_fish","September","wet","self"
"663",5,NA,"Sambour","male","sliced_fish","September","wet","others"
"665",2,NA,"Sambour","male","chopped_fish","September","wet","self"
"665",5,NA,"Sambour","male","chopped_fish","September","wet","others"
"666",1,NA,"Sambour","female","chopped_fish","September","wet","self"
"666",5,NA,"Sambour","female","chopped_fish","September","wet","others"
"667",4,NA,"Sambour","female","chopped_fish","September","wet","self"
"667",5,NA,"Sambour","female","chopped_fish","September","wet","others"
"667",2,NA,"Sambour","female","sliced_fish","September","wet","self"
"667",5,NA,"Sambour","female","sliced_fish","September","wet","others"
"668",1.5,NA,"Sambour","female","chopped_fish","September","wet","self"
"668",4,NA,"Sambour","female","chopped_fish","September","wet","others"
"668",2,NA,"Sambour","female","sliced_fish","September","wet","self"
"668",8,NA,"Sambour","female","sliced_fish","September","wet","others"
"669",1.5,NA,"Sambour","female","chopped_fish","September","wet","self"
"669",2.5,NA,"Sambour","female","chopped_fish","September","wet","others"
"669",2.5,NA,"Sambour","female","sliced_fish","September","wet","self"
"669",5,NA,"Sambour","female","sliced_fish","September","wet","others"
"670",2,NA,"Sambour","female","chopped_fish","September","wet","self"
"670",5,NA,"Sambour","female","chopped_fish","September","wet","others"
"670",10,NA,"Sambour","female","sliced_fish","September","wet","self"
"670",40,NA,"Sambour","female","sliced_fish","September","wet","others"
"672",12.5,NA,"Sambour","male","chopped_fish","September","wet","others"
"672",15,NA,"Sambour","male","sliced_fish","September","wet","others"
"673",1.3,NA,"Sambour","male","chopped_fish","September","wet","others"
